,Unnamed: 0,Ad_id,User_id,Judul,Kategori,Harga,Deskripsi,Alamat,Kecamatan,Kab/Kota,LAT,LON
0,0,814519906,66204183,Dijual villa mewah 2 lantai siap bangun furnished murah di area canggu,5158,Rp 3.500.000.000,"Dijual Cepat Villa Baru 2 lantai Murah Berkonsep Modern Fully Furnish berlokasi strategis  di parerenan canggu badung Bali  Lokasi sangat strategis area objek wisata dan pantai pantai  Kawasan Villa2 akses jalan aspal bisa mobil Bebas banjir  Spesifikasi :   Type 200/200  Luas tanah           200 m2 Luas bangunan    200 m2 ( 2 Lantai) Kamar tidur    3 Kamar mandi  4 + 1 bathtub Pasokan listrik 7700 watt Sumber Air Sumur bor Akses jalan 4 meter Bangunan hadap utara Garden Pool uk 3 x 7 Livingroom extra Carport Full furnish Sertifikat Hak milik Imb  Harga  Rp.3.500.000.000,-  Cara pembayaran bisa hard cash/tunai Bisa juga soft cash/ cicilan sesuai progress   Info lebih lanjut hubungi  Dhany RFauzi Via telp/ whatsapp  Investasi terbaik di lokasi yang terbaik dan strategis",Jl Raya Parerenan Canggu,Kuta Utara,Kab. Badung,-8.623130699999999,115.1375424
1,1,814225515,100694297,DEKAT MCD DAN KFC GATSU BARAT RUMAH BARU SIAP HUNI DAN SIAP BANGUN,5158,Rp 850.000.000,"Note: Mohon jangan chat di OLX,,bisa langsung wa ke no yg tertera di bwah..  Hanya di bangun 7 unit rumah saja di gatsu denpasar barat  Hunian.minimalis dan satu2nya rumah townhouse dengan design modern dengan 3 kamar tidur  Luas tanah mulai 70 mtr 3 kamar tidur dan 2 kamar mandi Shm Imb Listrik 2200 Air sumur bor  Khusus yang hard cash atau cash keras special Harga 850jt saja (hanya untuk 1 unit saja FREE PAJAK/NOTARIS/BALIK NAMA)  Dp 20-30% Bisa cash dan kredit",Perumahan cempaka reaidence gatsu denpasar barat,Denpasar Barat,Denpasar Kota,-8.641366900000001,115.1874772
2,2,784606170,32547289,Dijual rumah Kos murah di Pusat Kota Singaraja Buleleng Bali,5158,Rp 700.000.000,"Sangat strategis, sangat dekat dengan TK, SD, SMP, SMA, Tempat Wisata Krisna dan fasilitas umum lainnya.   Lantai 1 6 kamar Lantai 2 siap dibangun 6 kamar, tinggal dibangun karena sudah dicor  Fasilitas : Spring Bed, lemari, kamar mandi dalam (tehel artistik), westafel, parkir, dan lain  masih sangat baru !!  Bisa cek lokasi dan tanya2 dulu. Harga terjangkau utk lokasi di pusat kota   Matur Suksma.","Jalan Srikandi gg Mawar blok A/1 Sambangan , Buleleng, Bali",Buleleng,Buleleng Kab.,-8.132627099999999,115.0872174
3,3,803817046,55542589,Dijual rumah minimalis dekat baypass Ida Bagus Mantra Gianyar,5158,Rp 310.000.000,"Mahardika Residence  Unit rumah minimalis Type 36/65 = 310jt  Free :  - SHM atas nama pembeli  - IMB  Lokasi : Br Gelgel, Keramas Bypass IB Mantra Utara Hotel Komaneka Dekat dengan akses publik - Aero Park - Taman Safari - Pantai Keramas - Rs Kasih Ibu - Sekolah - Pasar tradisional Hanya 2 menit dari Bypass IB Mantra ke lokasi!  Jalan di lokasi 7 meter dan 5 meter aspal. Di kawasan lokasi sedang dibangun wahana.   Melayani : - Cash&credit - Dp 25% sampai 30% sampai 25thn","Jl kurusetra, keramas, blahbatuh, gianyar",Gianyar,Gianyar Kab.,-8.5798797,115.323273
4,4,815368547,27554760,"Rumah pulau Moyo,dkt Sesetan,Pesanggaran,pedungan,gurita",5158,Rp 1.400.000.000,"Dijual rumah minimalis lantai 2 di jl pulau Moyo ,dekat Sesetan,Pesanggaran,tol,bypass denpasar selatan..Lokasi strategis, lingkungan bersih aman dan nyaman Spesifikasi  Luas Tanah 100m2 Luas bangunan 120m2 Kamar Tidur 3 Kamar mandi 4 Ruang tamu ,ruang keluarga,dapur,carpot,balkon atas depan,dan belakang dapat view sawah. Hadap Utara Akses jalan 4mtr SHM dan IMB lengkap Sumber Air PDAM Listrik 2200 watt Masuk dari jalan utama hanya 75 meter saja  Harga 1,4 miliar",Jl pulau moyo,Denpasar Selatan,Denpasar Kota,-8.7021648,115.2131135
5,5,802071285,3047140,Rumah bagus murah di Renon Sanur Denpasar Bali,5158,Rp 2.750.000.000,Rumah mewah harga murah teknologi jepang anti gempa di Renon. Lok strategis tengah kota aman nyaman. Easy payment,"Renon, denpasar selatan, bali",Denpasar Selatan,Denpasar Kota,-8.686289499999999,115.2393046
6,6,806869857,94201945,Rumah Dibawah 1M dengan Private Pool di Goa Gong dekat Pantai Pandawa,5158,Rp 950.000.000,"MAURINDO LAND  READY 1 LANTAI   CLUSTER HOUSE RESIDENCE UNGASAN  Miliki hunian rumah baru yang dikelilingi oleh berbagai macam tempat wisata kelas dunia  Akses jalan 6 meter & one gate system  Terdapat dua pilihan tipe rumah. 1 lantai & 2 lantai  1 FLOOR PLAN Luas tanah bervariatif : 103m2 dan 108m2 Luas bangunan 57m2 Kamar tidur 2 Kamar mandi 2 Ruang keluarga Ruang makan Dapur Carport Pool  2 FLOOR PLAN Luas tanah bervariatif : 124m2 dan 200m2 Luas bangunan 88m2 Kamar tidur 2 Kamar mandi 3 Ruang keluarga Ruang makan Dapur Garden Carport Pool  HARGA MULAI IDR 950 JUTAAN , PRIVATE POOL, REQUEST FULLY FURNISH, DAN MENGGANTI DESAIN BAGIAN DALAM RUMAH SESUAI PERMINTAAN  Lokasi super strategis dekat dengan : 10 mins Omnia day club, Ulucliff house, Uluwatu temple, Pandawa beach, Padang padang, Dreamland beach, Karma Kandara, Melasti beach  Terdapat banyak sekolah internasional dan dekat dengan berbagai macam kampus serta pusat perbelanjaan & pariwisata  Note : Rumah 1 lantai READY, rumah 2 lantai INDEN 6/8 BULAN  CASH BERTAHAP Cicilan ke developer 12x dengan bunga 0%",Goa Gong,Kuta Selatan,Kab. Badung,-8.164919,110.9801202
8,8,784696728,94201945,Rumah di Bali Hanya 390 Juta Buruan,5158,Rp 390.000.000,"KANAKA HILL RESIDENCE NUSA DUA BALI  Last unit!! Miliki segera Rumah cantik Minimalis super Murah exclusive berada di kawasan wisata,Hotel dan Villa, Mumbul Nusa Dua Badung Bali.  Spesifikasi : Rumah inden pesan bangun. type 36/50m2 2kmr tidur 1kmr mandi R.Tamu Dapur Garase Listrik 1300 watt Air PDAM SHM/IMB Lengkap  Harga Promo hanya 375juta Dp 11juta Cash & Kpr Proses Kpr di bantu sampai Approval.  Lokasi sangat setrategis hanya 250mtr dri Plago hotel Mumbul Nusa Dua Bali.  Bonus : Free pajak & Balik Nama  Info detail hubungi nomer di profile, Terima Kasih.",Kanaka Hill Nusa Dua,Kuta Selatan,Kab. Badung,-8.800455,115.1993287
9,9,802680881,88686813,Dijual rumah tabanan,5158,Rp 425.000.000,"Dijual rumah kondisi sangat baik, 3 KT, 1KM, ruang keluarga, dapur dan garasi mobil. Akses jalan 5 meter. One gate system. Akses mudah 10 menit ke tanahlot 20 menit ke canggu 30 menit ke kuta 35 menit ke denpasar 10 menit ke kota tabanan Dekat pasar dan sekolah",Tabanan,Tabanan,Tabanan Kab.,-8.459556100000002,115.0465991
10,10,815365796,100428429,Rumah dan Kantor di Padangsambian,5158,Rp 8.200.000.000,"Lokasi : Jl Surya Buana  Padangsambian  Denpasar Barat   LT 462m²  Terdiri dari area parkir 140m² &  rumah 322m² 2 SHM    LB 440m² IMB 2012 (rumah tinggal & kantor) Bangunan hadap timur  Gerbang hadap utara  KT 5 KM 5 Ruang kerja  3 Ruang pertemuan ( aula ) Gudang Toilet 1 PLN 7700w Air sumur  Akses 4m  One gate perumahan  Semi furnished ( lemari pakaian,  ranjang dan yang menempel pada dinding)  Harga 8.2M nego",Surya Buana,Denpasar Barat,Denpasar Kota,-8.653498599999999,115.2615881
11,11,815365295,11981648,RUMAH 2LANTAI DENGAN PRIVATEPOOL DP 5% angsur 6x,5158,Rp 300.000.000,"PRIVATE POOL RUMAH DUA LANTAI ALA VILLA DI BALI MURAH BANYAK DISKON  Perumahan Dengan Nuansa Pedesaan Modern di Bali  Perum Damara Merupakan sebuah kawasan residensial dengan beragam fasilitas asri dan menyenangkan. Terdapat beragam tipe hunian dengan desain minimalis modern yang dibangun dengan spesifikasi bangunan terbaik. Dengan beragam fasilitas yang ada, suasana yang asri, dan lokasi yang strategis, Damara Village Jimbaran merupakan sebuah tempat terbaik untuk keluarga modern saat ini dan di masa depan.   Spesifikasi   Type Damita : 69m2 (Tersedia berbagai Types) - Kamar Tidur : 2  - Kamar mandi : 2  - Ruang Tamu  - Ruang Keluarga  - Dapur  - Carport - Balkon  - Halaman Depan & Belakang  - Air : PDAM  - Listrik : 2200 watt   Type Daksa : 100 m2  - Kamar Tidur : 3  - Kamar mandi : 2 - Ruang Tamu  - Ruang Keluarga  - Dapur  - Carport  - Halaman Depan  - Air : PDAM  - Listrik : 2200 watt  Type Dahayu : 101 m2  - Kamar Tidur : 3 +1  - Kamar mandi : 3  - Ruang Tamu  - Ruang Keluarga  - Dapur  - Carport  - Halaman Depan  - Air : PDAM  - Listrik : 2200 watt  Fasilitas :  - Club House  - Swimming Pool  - Gym  - Function Room  - Playgrounds  - Retail Shop  - Landscape Garden  - 24 Hours Security System Lokasi Damara  Village berada di lokasi strategis di Jimbaran Bali.   Dekat dengan beragam titik penting di Puau Dewata, Seperti :  • 1 Menit ke Sekolah Asian Intercultural  • 3 Menit ke Desa Gaya Hidup Samasta  • 5 Menit ke Makanan Laut Jimbaran  • 5 Menit ke Taman Budaya GWK  • 5 Menit ke Universitas Udayana  • 5 Menit ke Rumah Sakit Udayana  • 10 Menit ke Gerbang Tol Madara  • 15 Menit ke Bandara Ngurah Rai    Harga mulai 1,4M (Request privatepool 100jt)  DP 5% &10% (CICIL 6X) KPR CICILAN BERTAHAP CASH KERAS  Informasi lebih lanjut :  Yessia Pranita",Kawasan Garuda Wisnu Kencana,Tabanan,Tabanan Kab.,-8.8104228,115.1675986
12,12,776411011,13395275,Rumah Tingkat dekat RS Sanglah Sesetan Densel Bali,5158,Rp 775.000.000,"KRISNA LOKA RESIDENCE - SESETAN - DPS BONUS :| 1 UNIT AC | Taman | Gerbang |  RUMAH MURAH MERIAH, MILLENIALS, MODERN, ELEGAN DAN DINAMIS   Tanda Jadi = 5 jt , DP = 15 %, Bisa dicicil 3X dlm 3 bln Type 26/40 = Rp 56jt ( 2 KT, 1KM ) Type 36/50 = RP 630jt ( 2 KT, 1 KM ) Type 45/100 = Rp885jt ( 2 KT, 1KM ) Type 60/50 = Rp, 775jt( 3KT, 2KM),LT2  LOKASI PERTAMAX !!, DI PINGGIR JALAN UTAMA !!! - 1 Menit Ke Pasar, Super Market dan Pusat Pendidikan - 5 Menit Ke Pusat Kota, Pemerintahan dan Bisnis - 15 Menit Ke Bandara, Kuta, Seminyak, Sanur  FASILITAS : |One Gate System | Jln Paving 4 - 5 meter | Listrik 1300 Watt | SUMUR BOR | SHM | IMB |  KPR DI BANTU SAMPAI ACC, GAGAL KPR UANG 100% KEMBALI!",dukuhsari sesetan kota Densel Bali,Denpasar Selatan,Denpasar Kota,-8.6953855,115.2184006
13,13,815362074,38275298,"Villa Murah di Bali, Lokasi Uluwatu Kuta Selatan  #villamurahdibali",5158,Rp 4.100.000.000,"VILLA YANG MENAKJUBKAN BINGIN, ULUWATU - BALI Villa Modern baru (selesai pada Februari 2020) yang terbuat dari kontainer untuk mempromosikan daur ulang. Vila ini menawarkan pemandangan lingkungan yang subur melalui jendelanya yang besar. Terletak di daerah yang damai, namun hanya beberapa menit dari restoran, pertokoan dan tempat berselancar di Bingin dan Padang-Padang.  Villa terdiri dari 2 lantai, 2 kamar tidur, 2 kamar mandi, ruang tamu dengan lounge dan dapur lengkap, taman pribadi, dan kolam renang.  Pantai Bingin dan tempat selancar kelas dunia Padang-Padang hanya beberapa menit berjalan kaki.  Di dekatnya ada Villa serupa dengan 2 kamar Tidur, terletak di sebidang 2,4 hektar, yang dapat dibeli dengan sistem sewa selama 24 tahun & dapat diperpanjang  HARGA usd $ 280.000 Nego  detil tambahan • Perpanjangan: Tersedia selama 20 tahun + • Kolam Renang: 6x4 m. • Kursi Berjemur: 2 pcs. • Sumber air: PDAM dan tangki 6750 lt plus pompa • Listrik: 2300 kWh • Wi-Fi: 50 mbps • Parkir • Jarak ke Pantai Bingin: 1 km. • Jarak ke Bandara: 18 km",Uluwatu Jimbaran Kuta Selatan Bali,Kuta Selatan,Kab. Badung,-8.788380199999999,115.1646658
14,14,789667517,13538748,Promo Rumah Murah Denpasar Selatan Bali,5158,Rp 649.500.123,"Mekar Jaya Residance Only 5 Unit sisa 3 unit Rumah Desain Bisa Request sesuai selera konsumen perumahan Minimalis Strategis Modern Berkualitas lokasi dalam Perumahan Mekar Jaya  Pemogan Denpasar Selatan Bali 4 menit ke pasar Pemogan 5  menit ke bypass Ngurah Rai 15 menit ke Bandara Ngurah Rai 15  menit ke Jimbaran 15 menit ke pantai Mertasari Sanur  Rumah Inden Pesan Bangun Desain Bebas spek: tipe 50/60 Tingkat Lantai 2 LB 50m² Tingkat LT 60 m² SHM IMB lengkap  Fasilitas : 2 kmr tdr | 2 kmr mandi | dapur | ruang tamu&Keluarga | air sumur bor | listrik 1300w | garase | garden |  akses jalan perum 5 mtr paving mobil masuk papasan hadap selatan dan barat  Harga mulai 650jt DPmulai 130 juta bs cicil 4bln angs mulai 4,6 jt 20thn Cash & KPR kami bantu proses sampai Approved  bank  tersedia tpe lain 65/60 3 kamarTidur 750jt 70/98harga 975jt 70/80harga 865jt DP mulai 15% bs cicil 4bln tenor 25thn max  bebas fee Anda Perlu Pin lokasi/Alamat, Gambar desain, foto,dll silakan Hub: WA/sms/call Quickrespon",MekarJaya Pemogan Denpasar Selatan Bali Indonesia,Denpasar Selatan,Denpasar Kota,-8.7055438,115.2024203
15,15,815361068,7504147,Jual cepat villa pererenan tumbak bayuh badung bali,5158,Rp 3.500.000.000,"Dijual villa 2lantai yang berlokasi pererenan ~ tumbak bayuh Kuta Utara Badung Bali Indonesia. Ml Lokasi strategis ke Alfamart / Pepito market / SPBU / restaurant dll.  Luas tanah 205m2 Luas bangunan 200m2 4 Kamar tidur 5 kamar mandi Ruang tamu Dapur Gudang Kolam renang Garase SHM IMB on progres Akses jalan mobil  Harga 3,5 Milyar nego khusus buyer serius  Hub langsung owner Fredy",Pererenan tumbak bayuh badung bali,Kuta,Kab. Badung,-8.619062999999999,115.1418498
16,16,815360971,38275298,"Rumah Murah di Bali, Lokasi Ungasan Kuta Selatan #rumahmurahdibali",5158,Rp 1.600.000.000,"Dijual Sangat Murah Rumah dengan Kolam Renang di dalam Komplek One Gate System  Lokasi : Ungasan Luas Tanah : 240m² Luas Bangunan : 75m² Lantai : 2 Kamar Tidur : 3 Kamar Mandi : 3 Kolam Renang 4x7 Halaman luas Akses Paving 6 mtr Lingkungan rapi, nyaman & aman SHM, IMB Lengkap Unfurnished  Jarak : Pantai Melasti 7 menit Pantai Pandawa 10 menit GWK 5 menit Bandara 22 menit  Harga BUC Rp. 1.6 M Nego (Harga Sudah termasuk Renovasi)",Ungasan Kuta Selatan Bali,Kuta Selatan,Kab. Badung,-8.8211166,115.1592718
17,17,815360607,7504147,Jual cepat murah villa banjar semer canggu badung bali,5158,Rp 1.800.000.000,"Dijual villa lantai 1 Lokasi semer Kerobokan Bali ml  Luas tanah 150 ( 150 m2) Kamar tidur 2 Kamar mandi 2 SHM IMB ada Jln 5 Parkir mobil bisa 2 Hadap Selatan  Harga jual 1,8 miliar nego  Cocok untuk hunian pribadi/ investasi Jaka panjang Deket Canggu, Seminyak, umalas, Petitenget  Hub langsung owner Fredy",Banjar semer canggu badung bali,Kuta,Kab. Badung,-8.65843,115.163111
18,18,815360523,104037234,DIJUAL RUMAH CANTIK FULL FURNISHED,5158,Rp 1.050.000.000,"DIJUAL RUMAH CANTIK LANTAI 2 FULL FURNISHED KAWASAN DALUNG BADUNG BALI. Dekat Sekolah, Pasar dan Fasilitas Umum Lainnya.   LUAS TANAH 87 M² LUAS BANGUNAN 122 M² 3 Kamar Tidur + 3 AC 3 Kamar Mandi. Dapur Plus Kitchen Set. Ruang Tamu, Garase Mobil dan Motor. Fully Furnished. Daya Listrik 4400Watt SHM dan IMB Lengkap Rumah Menghadap Barat Akses Jalan 4,5meter  HARGA 1,050 MILYARD",DALUNG BADUNG,Denpasar Barat,Denpasar Kota,-8.6597034,115.163278
19,19,815354402,58237948,BUC! Dijual Rumah Murah Di Batubulan Kangin,5158,Rp 290.000.000,"BUC !!! Dijual Murah Rumah Lokasi Strategis dengan akses jalan motor. Daerah Batuyang Sukawati, Luas tanah 90m2. Berada di lingkungan aman, nyaman & tidak bising. Harga masih bisa nego dengan pemilik langsung. Bisa chat étau hubungi ke no yg tertera","Jalan Batuyang, Gang Jempiring II, Banjar Tangkeban, Batubulan Kangin",Sukawati,Gianyar Kab.,-8.6184827,115.2689412
20,20,805632318,65191108,DIJUAL RUMAH GATSU TIMUR DENPASAR TIMUR,5158,Rp 1.525.000.000,"TELAH HADIR !!!  ALIA Jepun Pipil Residence 2020 merupakan project terbaru dari Alia Property yang mengusung konsep modern minimalis elegan yang mana akan menjawab mimpi² anda untuk memiliki hunian di tengah kota Denpasar   Hanya perlu waktu 1 MENIT saja menuju jalan Utama Gatot Subroto Timur   LOKASI GATSU TIMUR (Jl. Jepun Pipil)  HOT PROMO sampai 15 Nov 2020 !!! FREE Biaya Notaris FREE Biaya Balik Nama FREE IMB  FREE 3 unit AC FREE PAGAR  4 UNIT RUMAH   A1 : 165/118 m² = 1,750,000,000 (3KT, 3KM)  A2 : 140/107 m² = 1,550,000,000 (3KT,3KM)  A3 : 140/104 m² = 1,525,000,000 (3KT, 3KM)  A4 : 150/167 m² = 2,200,000,000 (3KT, 3KM)  RUMAH MILLENIALS, MODERN, ELEGAN DAN DINAMIS !!  Spesifikasi :  3 Kamar Tidur 3 Kamar Mandi Dapur Garase Ruang Tamu Ruang Keluarga Dinding Bata Merah Lantai Granite Listrik 3500 kwh Air Sumur Bor Gazebo Taman SHM + IMB Kolam Renang by Request (unit A4) Akses lokasi 6 meter aspal  LOKASI STRATEGIS dilokasi komplek Perumahan  - 3 Menit menuju pom bensin gatsu timur - 4 Menit menuju pusat perbelanjaan (Super Ekonomi,  j.co, breadtalk, moena fresh dll) - 5 mnit menuju desa wisata kertalangu - 35 menit menuju bandara  PROSES KPR GAGAL UANG TANDA JADI KAMI KEMBALIKAN 100%   Hubungi segera marketing kami, untuk detail property :  --Limo Property Bali-- CP : Adhy Sumantri  Anda memiliki property yg ingin dipasarkan ? Segera hubungi marketing kami. Terima Kasih (Khusus Wilayah Denpasar)",JALAN GATSU TIMUR DEN0ASAR TIMUR,Denpasar Timur,Denpasar Kota,-8.6361425,115.2383188
21,21,801060347,35934038,Rumah Baru 1.1 km dari pantai gunung payung Kutuh,5158,Rp 1.050.000.000,Rumah baru pantai gunung payung. 1.1 km lapangan golf 700 meter Struktur lantai 4 Lebar depan 6 meter  lantai 2 terbuka view laut bisa buat duduk-duduk maupun lanjut lantai hingga lantai 4 Semua besi beton di las jadi 1 shg tidak ada retak beton atau retak tembok atau retak rambut Bagian kebun bisa dibuatkan kolam renang ukuran 6 x 4 meter Fully Furnised   Marketing Welcome  sebelah ada tanah kosong lagi 300m2. bisa ambil 100m2 dengan harga 450jt/100m2/are  Langsung pemilik IMB dalam proses,Jalan gunung payung kutuh Jimbaran,Kuta Selatan,Kab. Badung,-8.830790499999999,115.1929466
22,22,812666195,4104269,Dijual Rumah Denpasar Barat,5158,Rp 500.000.000,"Dijual rumah berlokasi di Jalan Purnawira 12 No. 16, Padang Sambian, Denpasar Barat. Lebar akses jalan aspal sekitar 4 meter. Berlokasi strategis, dekat dengan pusat kota, sekolah, serta tempat ibadah. Fasilitas tersedianya car port yang cukup untuk mobil city car dan tersedia ruang loteng diatas carport. Fasilitas air menggunakan PDAM dan daya listrik sebesar 2200 watt serta lingkungan perumahan yang memiliki rukun warga yang menguntungkan. Harga yang tercantum masih bisa nego.","Jalan Purnawira 12 No. 16, Padang Sambian, Denpasar Barat",Denpasar Barat,Denpasar Kota,-8.6608593,115.1851208
23,23,815236473,5733097,"Rmh  2 Lantai with Swimming Pool di Jimbaran ,Bali",5158,Rp 1.572.890.000,Rumah 2 lantai di Jimbaran Bali dengan fasilitas lengkap dan lokasi super Wow. Rumah 2 Lantai with Swimming Pool di Jimbaran Bali * 15 min to Ngurah Rai International Airport * 3 min to Ayana Resort Spa * 7 min to Jimbaran Beach * 1 min to Asian Intercultural School * 5 min to GWK Cultural Park * 5 min to Udayana University * 10 min to tol Bali Mandara Damara Jimbaran more than just a home,Jimbaran Hijau,Kuta Selatan,Kab. Badung,-8.79355,115.150021
24,24,815328212,36380965,Buc villa berkelas 2lt 138m² pool/full furnis view sawah lukluk badung,5158,Rp 1.700.000.000,"Dijual vila cantik,mewah,dan  berkelas lokasi Br.perang lukluk badung bali  Luas tanah 1,38are Luas bangunan 150m2 3kamar tidur 4kamar mandi Pool / kolam renang Ruang tamu Dapur Carport Wifi Hot and fresh shower Posisi hook(hadap barat dan utara) Shm View sawah Full furnish Akses jalan 5meter  Harga 1,7M nego owner A9",Jalan perang lukluk badung bali,Mengwi,Kab. Badung,-8.583302699999999,115.1919751
25,25,815327955,106519420,LUXURRY VILLA FULL VIEW FOR SALE,5158,Rp 25.000.000.000,DIJUAL VILLA FULL VIEW  VILLA YANG BERJARAK HANYA 200 MTR DARI BIBIR TEBING DENGAN VIEW YANG LUAR BIASA  LUAS TANAH 1230 LUAS BANGUNAN 1286 VILLA LANTAI 2 5 BEDROOM 6 BEDROOMS LOKASI JIMBARAN BALI SELATAN KABUPATEN BADUNG  HARGA JUAL 25 MILYAR RUPIAH,JIMBARAN KUTA SELATAN BADUNG BALI,Kuta Selatan,Kab. Badung,-8.790694499999999,115.1592718
26,26,815327526,58486273,"Rumah ready lt.2 keren, murah dan strategis",5158,Rp 765.000.055,"Rumah murah dengan typelt.2, sangat sesuai dengan keluarga bahagia anda, harga gak menguras  kantong, dengan lokasi yang begitu strategis.  Tanda Jadi = 5 JT,DP = 20 % Bisa dicicil 3X Dlm 3 Bln !  Blok (B18)type  40/80 = 675 jt SIAP HUNI Blok (C9)type 70/70 =  765 jt ( lt 2 ) SIAP HUNI Blok (B17) type 45/80 = 698 jt (INDENT)  BONUS : Taman DAN Pintu Gerbang  FASILITAS :  - ONE GATE SYSTEM  - Jln di Lokasi Aspal  - SHM, IMB, Listrik 1300 WATT, Sumur Bor  Lokasi Sangat Strategis  - 5 Menit Ke Pasar, Pusat Bisnis dan Pendidikan  - 10 Menit Ke Sanur  - 12 Menit Ke Pusat Kota n Pemerintahan  - 25 Menit Ke Bandara , Kuta 'n Seminyak, Ubud  KPR DI BANTU SAMPAI ACC, GAGAL KPR UANG 100% KEMBALI!  Alamat : Jln Siulan, Gg Taman Sari, Br Bekul, Ds Dangin Puri Penatih, Denpasar Timur,Bali  Informasi : Yeye , Telp|WA  KRISNA LOKA  | Developer | Kontraktor | Property Marketing Spesialist |  Marketing Office : Jln Jayagiri XIXA/B3, Renon, DPS","Jln Siulan, Gg Taman Sari, Br Bekul, Ds Dangin Puri Penatih, Denpasar Timur,Bali",Denpasar Timur,Denpasar Kota,-8.6283595,115.2543623
27,27,815326664,57613893,Rumah Murah Tabanan,5158,Rp 255.000.000,Lokasi strategis - 20 menit ke RSU Tabanan - 10 menit ke Yeh Gangga - 15 menit ke Pusat Kota Tabanan - 30 menit ke Kuta & Denpasar,Perum candra buana asri.blok f 18 bongan.tabanan,Tabanan,Tabanan Kab.,-8.5569075,115.1152949
28,28,815326020,58486273,cari rumah murah strategis dan ready di denpasar timur? ADA,5158,Rp 675.000.066,"- KRISNA LOKA PROJECT - SIULAN RESIDENCE-  DP 20 % BISA DICICIL 3X DLM  TANDA JADI = 5 JT  SETELAH SUKSES PROYEK,  - Krisna Loka Residence - Penarungan - Badung - SOLD OUT 2 MINGGU !!  - Krisna Loka Residence - Padma - Dps - SOLD OUT 1 MINGGU !!  KAMI HADIR KEMBALI MEMENUHI PERMINTAAN KONSUMEN DI DENPASAR,  *** KRISNA LOKA - SIULAN RESIDENCE - DENPASAR ***  36 UNIT !! TERJUAL 33 UNIT DLM 45 HAR1 !!!  RUMAH MURAH MERIAH & ELEGAN  SIAPA CEPAT DIA UNTUNG !!  Tanda Jadi = 5 JT,DP  Harga : Blok (B18)type  40/80 = 675 jt SIAP HUNI Blok (C9)type 70/70 =  765 jt ( lt 2 ) SIAP HUNI Blok (B17) type 45/80 = 698 jt (INDENT  BONUS : Taman DAN Pintu Gerbang  FASILITAS :  - ONE GATE SYSTEM  - Jln di Lokasi Aspal  - SHM, IMB, Listrik 1300 WATT, Sumur Bor  Lokasi Sangat Strategis  - 5 Menit Ke Pasar, Pusat Bisnis dan Pendidikan  - 10 Menit Ke Sanur  - 12 Menit Ke Pusat Kota n Pemerintahan  - 25 Menit Ke Bandara , Kuta 'n Seminyak, Ubud  KPR DI BANTU SAMPAI ACC, GAGAL KPR UANG 100% KEMBALI!  Alamat : Jln Siulan, Gg Taman Sari, Br Bekul, Ds Dangin Puri Penatih, Denpasar Timur,Bali  Informasi : Yeye  KRISNA LOKA  | Developer | Kontraktor | Property Marketing Spesialist |  Marketing Office : Jln Jayagiri XIXA/B3, Renon, DPS","Jln Siulan, Gg Taman Sari, Br Bekul, Ds Dangin Puri Penatih, Denpasar Timur,Bali",Denpasar Timur,Denpasar Kota,-8.6283595,115.2543623
29,29,815325064,106519420,DIJUAL RUMAH KOS,5158,Rp 4.000.000.000,"Dijual Bangunan Kost Yang Selalu full  Lokasi : seputaran kampus Warmadewa, Denpasar  Spesifikasi : Luas Tanah : 4 Are / 400 M² Listrik Global : 3500 watt Air : bor Kamar Tidur 22 + K.Mandi + Dapur Luas Kamar : +-3 x 6 meter Lahan parkir tersedia untuk parkir mobil max 4 mobil & motor Akses jalan masuk 3,5 meter Hadap selatan  Profitability : @Kamar Rp 650.000 / bulan @Kamar Rp 2.500 / KWH Saat ini, kamar terisi 20 kamar, 2 kamar kosong, baru beberapa hari yang lalu. Tetapi cepat terisi lagi.  Strategies Area : - Dekat kampus (Warmadewa, Alfa Prima, Focus Caribbean College, dll) - Dekat perkantoran pemerintahan & perbankan Renon Legalitas : SHM.  Harga 4 Milyar Rupiah nego",DEKAT KAMPUS WARMADEWA DENPASAR,Denpasar Timur,Denpasar Kota,-8.6579307,115.2432769
30,30,815323508,107505668,"Potongan AwalTahun, Villa murah di Desa Wisata Ubud Gianyar Bali",5158,Rp 998.000.000,"Villa Murah di Ubud Villa Joglo murah, 40 menit dari Canggu.  View  Luas Tanah 270 Mtr Bangunan 150 mtr,  Joglo 2 Kamar Tidur 2 kamar mandi, harga Global 998 Jt net, yang satu Villa Joglo Studio Luas 300 mtr shm ada kolam renang nya 1,8 M  nego* Lokasi Tunon Singakerta Ubud  Fee Broker 4℅, 10 menit dari Coco Market Tubongkang, 12 menit dr  Hotel Amandari Ubud Teras Sayan . 9 menit dari Green School. Hotel Bali Spirit Dekat Hotel Sheres, Villa Furama, *utara Villa Semano, 10 menit dr coco market tubongkang. Ubud  1. Bagian Desa Wisata Desa Singakerta Dkt Puri Damai,  Kab.Gianyar UBUD BALI*   10 menit dari pom bensin Tubongkang. Coco Market.  2. Harga pasaran diTunon Ubud 309- 350 jt Jt/Are*   3. Hanya 45 meter dari Jalan Raya Arjuna, Banjar Tunon. Singakerte lokasi nyaman Owner saat ini ada di Lokasi proyek Di Tunon Ubud.Bali","Jalan Raya Br. Tunon Gianyar, Bali",Sukawati,Gianyar Kab.,-8.5420967,115.2378554
