,Unnamed: 0,Ad_id,User_id,Judul,Kategori,Harga,Deskripsi,Alamat,Kecamatan,Kab/Kota,LAT,LON
164,164,773920866,95656925,"Dijual tanah di area ketewel , Gianyar dekat pantai bali",4827,Rp 5.000.000,"Dijual tanah di area dekat pantai di ketewel Bali Luas tanah 500 M2 Sertifikat : SHM sesuai nama pemilik Harga tanah permeter : Rp. 5.000.000 L t 500 x 5000000 : 2 , 500juta  milyard  Dekat minimart Dekat wisata lainnya",Jl prof.bagus mantra ketewel dibali,Sukawati,Gianyar Kab.,-8.6328487,115.2906214
165,165,804008154,68461783,"Tanah view laut harga murah dikawasan Nusa Penida, Klungkung.",4827,Rp 45.000.000,"Dijual segera tanah kosong yang terletak di desa Ped, Nusa Penida. Bali Luas tanah : 1,98 Ha Akses jalan aspal Listrik ada Air ada SHM View laut Harga : 45 juta / are nego  Regards  Note :   - Pastikan untuk membeli property secara aman, tepat dan sesuai dengan kebutuhan anda juga keluarga - Siap untuk mengantar survey lokasi kapanpun - Pembeli tidak diminta komisi apapun - Dibantu untuk proses pengecekan berkas/ kelengkapan surat dinotaris - Banyak property lainnya yang bisa menjadi pilihan anda - Siap membantu untuk menjual property anda kembali","Desa Ped, Taman sari, Nusa penida",Nusapenida,Klungkung Kab.,-8.6779824,115.5247479
166,166,815226481,105495243,Disewakan tanah per are 4.5 juta,4827,Rp 4.500.000,Disewakan tanah per are,"Jalan tukad Pancoran ,Panjer, Denpasar",Denpasar Barat,Denpasar Kota,-8.690483,115.2280265
167,167,768352328,94575514,Jual tanah kebun 75are jalan desa 5m harga per are 15jt,4827,Rp 15.000.000,Di jual tanah kebun cengkeh di brangbang negara bali dengan luas tanah 75are dengan harga 15jt per are,Brangbang,Mengwi,Kab. Badung,-8.291487,114.6133515
168,168,815224821,104567874,"Tanah di Jalan Utama Tanah Lot, Bali",4827,Rp 4.000.000.000,Dijual Tanah BALI 1650m² / 800m² JALAN UTAMA TANAH LOT (Langka!) Sangat cocok untuk Restaurant dan Villa. Terletak persis berdampingan dengan Bebek Sari Uma Resto & Coffee Luwak 10 menit (800 meter) ke wisata Tanah Lot 6 menit (500 meter) ke Donald Trump Resort & Golf Club berjalan kaki.  Luas tanah : 1650m² / 800m² Hadap : Tenggara (Timur - Selatan) Akses jalan : aspal 8 m SHM Zona kuning siap bangun  Harga 1650m²: 8.25M Harga 800m²: 4M (Rp 5 juta/m²) Iwryo,shm-sertifikathakmilik,Kediri,Tabanan Kab.,-6.5859508,106.8325652
169,169,815224084,58869255,BUC Dijual Tanah Milik Pribadi Lokasi dkat Puspem Badung Denpasar Bali,4827,Rp 350.000.000,BUC Dijual Tanah milik Pribadi Strategis Lingkungan Perumahan One Gate System Lokasi dekat Puspem Badung Harga dibawah NJOP Lokasi Jalan Raya Lukluk Sempidi Gg Pemuwunan Perum Asri Mengwi Kab Badung Luas Tanah 200 m2 Lebar Depan 14 meter Bisa Bantu KPR aspek Perumahan Harga Rp 350 Juta per Are Berminat? Hubungi Nomor Telpon ada Whatsappnya,Jl Raya Lukluk Sempidi Gg Pemuwunan Perum Asri Mengwi Badung,Mengwi,Kab. Badung,-8.5941636,115.1803
170,170,815223005,111582536,Tanah Sawah Murah Jalan Utama View Super,4827,Rp 70.000.000,Di Jual Tanah Kebun View Premium Di Daerah Pariwisata Timbul Tegallalang Ubud Gianyar Bali Luas Tanah 3200m2/32 are Kontur Tanah Datar dan Teras Sering Cocok untuk Villa dan Tempat Tinggal Pinggir Jalan Aspal  Akses Jalan Mobil 5 meter Legalitas SHM Link DO Harga 70 juta/100m2/are,Timbul Tegallalang Ubud Gianyar Bali,Tegallalang,Gianyar Kab.,-8.3881996,115.3069006
171,171,815222151,106519420,FOR SALE TANAH PREMIUM,4827,Rp 1.000.000.000,"DIJUAL TANH PREMIUM LOKASI JALAN MARBORO BARAT JALAN UTAMA MERTA AYU KEROBOKAN BALI MINIMAL BISA AMBIL 1,5 ARE DENGAN LEBAR DEPAN 7,5 MTR2 AKSES JALAN BESAR LINGKUNGAN VILLA DAN RUMAH ELITE DEKAT KE SEMINYAK PETITENGET UMAALAS KEROBOKAN KUTA SUNSETROD  HARGA 1 MILYAR RUPIAH/ARE",JALAN MARBORO BARAT KEROBOKAN,Kuta Utara,Kab. Badung,-8.6793889,115.1955777
172,172,815222088,95484832,"Tanah @Canggu, Bali",4827,Rp 1.650.000.000,"Detail : • Land siza: 960sqm • lebar depan 22 meter  • posisi hook • bisa diambil sebagian, blkg & dpt akses 4m • ITR Akomodasi Pariwisata • SHM   HARGA IDR. 1,650 M/are nego   noted  5 menit ke Wr. Made Brawa, Finns & Supermarket Canggu  10 menit ke Oldman & La Brisa Eco Beach, Batu Bolong   10 menit ke Cafe Del Mar & La Laguna Canggu",Canggu,Kuta Utara,Kab. Badung,-8.6478175,115.1385192
173,173,815220558,111582536,BUC Tanah sawah Murah Los Sungai Telaga Waja,4827,Rp 70.000.000,"BUC Tanah Sawah Murah Strategis Los Sungai Telaga Waja Di Sidemen Karangasem Bali. Luas Tanah 5900m2/59 are bisa di Perluas Lokasi Tangkup Sidemen Karangasem Bali Bentuk Tanah Teras Sering dan Datar Perlintasan Rafting dan Dekat Finish Rafting Legalitas Tanah SHM View Sawah, Sungai Telaga Waja dan Tebing Bukit Abadi  Akses Jalan Dekat Jalan Utama Sangat Dekat Kampung Bule Tebola Link DO Harga 70 Juta",Tangkup Sidemen Karangasem Bali,Sidemen,Karangasem Kab.,-8.492108,115.4170814
174,174,815219675,95484832,"Tanah @Sanur, Denpasar, Bali",4827,Rp 675.000.000,"Cocok Untuk Villa / Guesthouse / Resto  Detail : • Luas Tanah 605 m2 / 6,05 Are • Lebar Depan 15 MeteR • Hadap Selatan • Document SHM • Akses Jalan Aspal   HARGA IDR. 675 Juta / 100 m2 / Are NEGO","Sanur, Denpasar, Bali",Denpasar Selatan,Denpasar Kota,-8.694737,115.2630142
175,175,815219616,111582536,Tanah Murah Strategis Kawasan Villa,4827,Rp 200.000.000,BUC Dijual Tanah Strategis di Kawasan Villa di Pecatu Jimbaran Bali Luas Tanah 3000m2/30 Are Kontur Tanah Datar Siap Bangun Akses Jalan 4 meter Aspal Masuk 30 Meter dari Jalan Utama Kawasan Villa Legalitas Tanah SHM Harga 200jt Meter2/Are,Pecatu Jimbaran Kuta Selatan Badung Bali,Kuta Selatan,Kab. Badung,-8.790694499999999,115.1592718
176,176,815219420,111917369,Tanah full ocean/sea View - Bisa Beli sebagian dengan View Laut,4827,Rp 270.000.000,"Tanah dengan view laut di dekat pantai pandawa (5 Menit). Lokasi strategis di pusat desa Hanya 100 meter dari jalan utama (jl. Dharma wangsa).   Luas tanah 15.20 are (1520m2) bisa ambil minimal 500m2 (5 are)  HARGA: 270jt/Are  Kontur tanah bebatuan, miring ke selatan, cocok jika buat rumah dengan kolam renang, sehingga tidak perlu gali lahan lagi.   Kondisi lahan di daerah ketinggian, sudah ada bangunan di sekitarnya, tenang Dan bebas banjir.  Akses jln 6 meter, aspal.  ITR perumahan Sudah tersedia akses Listrik, air Dan internet  *//Info tanah di jual Murah dekat pantai pandawa, bisa cek daftar listing kami di profile kami di bawah listing ini.","Kutuh, kuta selatan (pantai pandawa)",Kuta Selatan,Kab. Badung,-8.8452802,115.1870679
177,177,815218901,113602123,Emapat kamar kos dan satu kamar dapur dan ruko,4827,Rp 1.100.000.000,Emapat kamar kos dan satu kamar dapur dan ruko,"Jln,gunung guntur,perum sepa guntur utama",Denpasar Utara,Denpasar Kota,-8.6561143,115.1823163
178,178,815218890,95484832,"Tanah @Renon, Denpasar, Bali",4827,Rp 750.000.000,"Cocok untuk dibangun rumah hunian / Kos - Kosan atau investasi Lainnya  Detail : • Luas Tanah 880 m2 / 8,8 Are • Lebar Depan 24 Meter • BISA DIBELI SEBAGIAN • Hadap Selatan • Lingkungan perumahan Elite • Akses Jalan 8 Meter Hotmic • Document SHM Aspek Perumahan   HARGA IDR. 750 juta / 100 m2 / Are NEGO","Renon, Denpasar, Bali",Denpasar Selatan,Denpasar Kota,-8.686289499999999,115.2393046
179,179,815218019,111582536,Tanah Murah Strategis Karma Beach,4827,Rp 250.000.000,"BUC Dijual Tanah Dapat View Laut  Lantai Dua   Lokasi Strategis Kawasan Wisata Dekat dengan Karma Beach Melasti Beach -+1,5 menit  Di Lingkungan Villa, Beach Club &Hotel d Luas Tanah 2000m2/20 are  Bisa Dibeli Minimal 500m2/400m2/ 300m2/ 200m2  Rp250.000.000/100m2/are  Legalitas tanah Sertifikat Hak Milik ITR Akomodasi Pariwisata  Kontur Lahan Siap Bangun Akses Jalan Paping Bisa Mobil Listrik dan PDAM Ready Sangat cocok untuk segala jenis Hunian seperti Villa Pribadi, Guest House & Investasi.",Dekat Karma Beach Ungasan Bali,Kuta Selatan,Kab. Badung,-8.8475143,115.1529198
180,180,815205014,62588306,Tanah tukad musi renon,4827,Rp 1.400.000.000,Dijual Tanah Dikawasan Jalan Tukad Musi Renon Denpasar  Kawasan Pemukiman Premium Lokasi Tenang & Nyaman Luas Tanah 154 m2 Lebar 7 Meter  Lahan Datar Hadap Selatan Akses Jalan Aspal 8 Meter  SHM 01  Harga 1.4 Milyar/ 100 m2 / Are,Renon,Denpasar Timur,Denpasar Kota,46.5333145,11.4489486
181,181,815204973,111730075,Segera Miliki Properti Termurah Di Canggu Dengan Penawaran Terbaik.,4827,Rp 499.000.150,"Kavling Canggu terletak di lingkungan yang tenang dengan view sawah yang terhampar di sekitar lokasi Tanah. Nikmati indahnya sunset dari Lokasi Kavling. Sangat cocok untuk dibangun Private Villa atau Villa Disewakan.  KAVLING CANGGU Selain menawarkan lokasi yang premium, Kavling canggu juga dilengkapi dengan fasilitas lengkap seperti One gate, Security, Taman dan Row jalan lebar.  Tersedia berbagai pilihan luas kavling yang dapat anda pilih sesuai kebutuhan. Luas mulai dari 170m2 hingga 1000 m2. Hanya perlu 10 menit untuk sampai ke pantai indah di Canggu seperti Echo Beach dan Pantai Lima.  Kesempatan terbatas PROMO AWAL TAHUN Harga hanya Rp 499 Juta per Are dari harga normal Rp 550 Juta per Are.   CONTACT Untuk fast response silahkan hubungi kami via whatsapp di nomor yang tercantum di iklan atau silahkan kirimkan pesan.  Happy Day!..",Jalan Tumbak Bayuh. Pererenan.,Kuta Utara,Kab. Badung,-8.619062999999999,115.1418498
182,182,815204684,62588306,Tanah berawa canggu,4827,Rp 15.000.000,"Disewakan tanah berawa canggu Pemandangan sawah Dekat restauran gouthe Luas tanah 1000m2 Lebar -+ 50 meter Akses jalan 4,5 meter Itr pemukiman Dekat restorant gouthe 05  Harga 15 juta/100m2/are/tahun",Canggu,Kuta Utara,Kab. Badung,-8.6478175,115.1385192
183,183,815204457,95484832,"Tanah @Panjer, Denpasar, Bali",4827,Rp 1.300.000.000,"Dijual Tanah Jalan Utama Tukad Barito Renon Panjer Denpasar Kawasan Strategis Cocok Untuk Tempat Usaha, Kantor Dll  Detail : • Luas Tanah 317 m2 / 3,17 Are • Posisi Tanan Hook Lebar Depan 15 Meter • Document SHM • Akses Jalan 10 Meter   HARGA IDR. 1,3 Milyar / 100 m2 / Are",Denpasar Bali,Denpasar Selatan,Denpasar Kota,-8.670458199999999,115.2126293
184,184,815204302,62588306,Tanah nelayan canggu,4827,Rp 30.000.000,Disewakan tanah nelayan canggu 600 meter jarak pantai nelayan Luas tanah 2500m2 Akses jalan 3.5 meter 05  Harga 30 juta/100m2/are/tahun,Canggu,Kuta Utara,Kab. Badung,-8.6478175,115.1385192
185,185,760298732,87952800,Di Jual Tanah 6 Hektar+,4827,Rp 23.000.000.000,"Di jual Tanah 6 hektar lebih  Lokasi Dawan  Kaller》Klungkung》Bali  *View Pemandangan laut dan bukit.  *Cuaca sejuk dan Berada di ketinggian.  *Berisi pohon kelapa, Jati, dan berbagai tanaman buah.  * 2 SHM  *Harga 23M Nego",Dawan Kaller》Klungkung》Bali,Dawan,Klungkung Kab.,-8.5266854,115.4452197
186,186,815203435,111730075,"Super Sale, Kavling Canggu Harga Terbaik.",4827,Rp 499.047.000,"INGIN PUNYA VILLA DI BALI ?? YUK BELI TANAHNYA DULU MUMPUNG PROMO  Hanya di KAVLING CANGGU, ditawarkan kavling SHM sudah siap bangun di Lokasi Premium dengan pemandangan hamparan sawah yang hijau. Kav Canggu  menyediakan beberapa pilihan luas sesuai kebutuhan anda dan proses pembayaran yang flexible.  Berlokasi di akses Jalan Utama Tumbak Bayuh Canggu dan hanya beberapa menit dari pantai-pantai cantik di Canggu menjadikan lahan ini pilihan yang sangat tepat untuk anda berinvestasi untuk mempersiapkan masa depan anda. Karena harga yang akan terus melonjak tinggi.   KAVLING CANGGU  Hadir sebagai pilihan terbaik bagi anda yang mencari investasi tanah siap bangun dengan lokasi dan harga terbaik.  FASILITAS DAN KEUNGGULAN  Free SHM Lokasi Strategis  View sawah 10 menit dari Canggu Beach 45 menit dari Bandara One Gate System  Security 24 jam Taman dan Irigasi Saluran Listrik & Air ROI tinggi  Harga khusus PROMO Awal Tahun hanya 499 Juta per Are  Harga normal 550 Juta per Are  Silahkan hubungi marketing untuk info selengkapnya.   CONTACT Untuk fast response silahkan hubungi kami via whatsapp di nomor yang tercantum di iklan atau silahkan kirimkan pesan.  Happy Day!",Pererenan. Jalan Tumbak Bayuh.,Kuta Utara,Kab. Badung,-8.619062999999999,115.1418498
187,187,804025900,62588306,Tanah padonan canggu,4827,Rp 450.000.000,Dijual tanah kavling padonan canggu Bisa ambil minimal 200m2 05  Harga 450juta/100m2/are,Canggu,Kuta Utara,Kab. Badung,-8.6478175,115.1385192
188,188,804026052,62588306,Tanah pererenan canggu,4827,Rp 500.000.000,Dijual tanah pererenan canggu Luas tanah 900m2 Lebar 27 meter Aspek pemukiman Akses jalan 4 meter Lingkungan villa  05  Harga 500 juta/100m2/are,Canggu,Kuta Utara,Kab. Badung,-8.6478175,115.1385192
189,189,804100859,62588306,Tanah goa gong jimbaran,4827,Rp 225.000.000,Dijual tanah Goa gong jimbaran Luas tanah 2050m2 Lebar 40 meter Aspek pemukiman Shm #253  Harga 225juta/100m2/are,Jimbaran,Kuta Selatan,Kab. Badung,-8.790694499999999,115.1592718
190,190,804101139,62588306,Tanah goa gong jimbaran,4827,Rp 200.000.000,Dijual tanah Goa gong jimbaran Luas tanah 3000m2 Lebar 58 meter Posisi Hook Kontur tanah datar Listrik & Air sudah masuk Shm Aspek perumahan 13  Harga 200 juta/100m2/are,Jimbaran,Kuta Selatan,Kab. Badung,-8.790694499999999,115.1592718
191,191,815202202,25660865,Tanah Murah 120m2 Tukad Badung Dekat Renon,4827,Rp 695.000.000,"Dijual tanah Kosong  Tanah sudah datar Dan sudah pagar kliling dg luas 1,2are ld 6,5m Akses jalan paving Mobil papasan Hadap selatan  Lokasi Tukad badung Dekat Renon Dekat tukad balian Dekat panjer Dekat sidekarya  Hrga 695juta/are NETTTTTTT NO NEGOOOO  Minat seriuss  Call/WA  THX",Tukad badung,Denpasar Barat,Denpasar Kota,-8.6875713,115.2380038
192,192,803883916,103360148,"DIJUAL TANAH RAYA DENPASAR GILIMANUK SELEMADEG TABANAN, BALI",4827,Rp 1.750.000.000,"DIJUAL TANAH RAYA DENPASAR GILIMANUK SELEMADEG TABANAN, DIMENSI 11 M X 62 M, HADAP UTARA, AKSES JALAN 12 M","RAYA DENPASAR GILIMANUK SELEMADEG TABANAN, BALI",Selemadeg,Tabanan Kab.,-8.5037289,115.0298095
193,193,803887064,103360148,"DIJUAL TANAH TEGAL MENGKEB SELEMADEG TABANAN, BALI",4827,Rp 1.715.000.000,"DIJUAL TANAH TEGAL MENGKEB SELEMADEG TABANAN, HADAP BARAT, AKSES JALAN 6 M ASPAL","TEGAL MENGKEB SELEMADEG TABANAN, BALI",Selemadeg,Tabanan Kab.,-8.5338225,115.0317709
194,194,815201589,95484832,"Tanah @Penatih, Denpasar, Bali",4827,Rp 1.300.000.000,"• Luas Tanah 748 m2 / 7,48 Are - Hadap Selatan & Barat - Dimensi 26 x 28,8 Meter • Akses Jalan 8 Meter Aspal • Document SHM   HARGA IDR. 1,3 Milyar / 100 m2 / Are NEGO","Teras Ayung, Denpasar, Bali",Denpasar Selatan,Denpasar Kota,-8.635748399999999,115.2380147
195,195,804018409,103360148,"DIJUAL TANAH TELAGA WAJA BENOA BADUNG, BALI",4827,Rp 8.000.000,"DIJUAL TANAH TELAGA WAJA BENOA BADUNG, DIJUAL Rp. 8 JT perMETER, DIMENSI 24 M X 80 M, AKSES JALAN 6 M, TANAH MATANG SIAP BANGUN, COCOK UTK HOTEL, DEKAT DENGAN WATERSPORT BENOA","TELAGA WAJA BENOA BADUNG, BALI",Kuta Selatan,Kab. Badung,-8.7699078,115.2200435
196,196,815201201,62522822,Super Murah Dalam Perumahan Beranda Bukit Goa Gong Kutuh Bali,4827,Rp 150.000.000,"Dijual tanah super murah sebelah Perum Beranda Bukit Kutuh Goa Gong  Luas tanah 10 are Lbr depan 20 mtr Nempel dgn Perum Beranda Bukit SHM Pemecahan dari 23 are ITR Perumahan Akses jalan putih 5 mtr  PDAM & PLN Cocok utk investasi,kapling atau bangun perumahan dan villa Dekat ke semua point wisata Kuta Selatan  Harga 150 juta/are",Jalan Mundeh Kutuh Resident Kutuh,Kuta Selatan,Kab. Badung,-8.8233908,115.177305
197,197,815200816,111730075,Mau Rumah Mewah Dekat Kawasan Wisata Canggu? Yuk Beli Lahannya Dulu.,4827,Rp 499.005.000,"INGIN PUNYA VILLA DI BALI ?? YUK BELI TANAHNYA DULU MUMPUNG PROMO  Hanya di KAVLING CANGGU, ditawarkan kavling SHM sudah siap bangun di Lokasi Premium dengan pemandangan hamparan sawah yang hijau. Kav Canggu  menyediakan beberapa pilihan luas sesuai kebutuhan anda dan proses pembayaran yang flexible.  Berlokasi di akses Jalan Utama Tumbak Bayuh Canggu dan hanya beberapa menit dari pantai-pantai cantik di Canggu menjadikan lahan ini pilihan yang sangat tepat untuk anda berinvestasi untuk mempersiapkan masa depan anda. Karena harga yang akan terus melonjak tinggi.   KAVLING CANGGU  Hadir sebagai pilihan terbaik bagi anda yang mencari investasi tanah siap bangun dengan lokasi dan harga terbaik.  FASILITAS DAN KEUNGGULAN  Free SHM Lokasi Strategis  View sawah 10 menit dari Canggu Beach 45 menit dari Bandara One Gate System  Security 24 jam Taman dan Irigasi Saluran Listrik & Air ROI tinggi  Harga khusus PROMO Awal Tahun hanya 499 Juta per Are  Harga normal 550 Juta per Are  Silahkan hubungi marketing untuk info selengkapnya.   CONTACT Untuk fast response silahkan hubungi kami via whatsapp di nomor yang tercantum di iklan atau silahkan kirimkan pesan.  Happy Day!",Jalan Tumbak Bayuh.,Kuta Utara,Kab. Badung,-8.6230354,115.1455615
198,198,815200397,56901373,Jual tanah 1 are murah,4827,Rp 80.000.000,Jual tanah 1 are murah daerah angantaka sertifikat hak milik harga bisa nego minat bisa hub/chat wa,jl.krisna angantaka,Abiansemal,Kab. Badung,-8.5340399,115.27215
199,199,529429883,16996743,"Disewakan Tanah di Jalan Pantai Balangan, Balangan Jimbaran, Bali",4827,Rp 9.000.000,Rp 9.000.000/are per bulan,"Jl. Pantai Balangan, Jimbaran, Bali",Kuta Selatan,Kab. Badung,-8.8046796,115.136723
200,200,815196351,109512784,Dijual promo awal tahun tanah kavling sgt murah lokasi Canggu,4827,Rp 499.000.000,"KAVLING CANGGU hadir sebagai pilihan terbaik bagi anda yang mencari investasi Tanah siap bangun dengan lokasi dan harga terbaik.  PROMO terbatas, jangan sampai terlewat Harga Normal Rp. 550 Juta per Are Harga PROMO AWAL TAHUN Rp. 499 Juta per Are  Sertifikat  : Hak Milik Aspek  : Perumahan Bisa kredit DP 40%  Berada di lokasi yang sangat strategis, dikelilingi hamparan sawah yang hijau. Kavling Canggu menawarkan banyak keunggulan diantaranya:  Lokasi premium  Luas bervariasi Dekat Pantai2 di Canggu One gate system Security 24 jam Taman ROI Tinggi Row jalan lebar Free SHM    CONTACT Untuk fast response silahkan hubungi kami via whatsapp di nomor yang tercantum di iklan atau silahkan kirimkan pesan.  Happy Day!","Jalan Tumbak Bayuh, Pererenan, Canggu, Kuta Utara, Badung, Bali",Kuta Utara,Kab. Badung,-8.623130699999999,115.1375424
201,201,765102873,708355,Dijual Tanah 219 M2 Siap Bangun Di Belakang STP Bali,4827,Rp 250.000.000,"Dijual Ceapat, Harga Nego sampai deal dengan owner",Kampial belakang kampus STP,Kuta Selatan,Kab. Badung,-8.813411799999999,115.1915887
202,202,815196164,109512784,Jual tanah kavling hak milik view sawah di Jl.Tumbak Bayuh Canggu,4827,Rp 499.000.000,KAVLING CANGGU  Kesempatan emas untuk  ber investasi di Canggu Bali. Tanah Kavling hak milik ini menawarkan akses langsung dari jalan utama Tumbak Bayuh Canggu dengan view pemandangan sawah yang menakjubkan.   DETAIL KAVLING SHM Hak Milik Luas Tanah mulai dari 200 m2 Infrastruktur & Fasilitas lengkap  PROMO AWAL TAHUN  HARGA Rp. 499 Juta per Are Normal Rp. 550 Juta per Are  Luas : 2 are Harga Global : Rp 998.000.000  AKSESIBILITAS Bandara Ngurah Rai : 45 Menit Patung GWK : 35 menit Pantai Echo : 10 menit Pantai Lima : 10 menit    CONTACT Untuk fast response silahkan hubungi kami via whatsapp di nomor yang tercantum di iklan atau silahkan kirimkan pesan.  Happy Day!,"Jalan Tumbak Bayuh, Pererenan, Canggu, Kuta Utara, Badung, Bali",Kuta Utara,Kab. Badung,-8.623130699999999,115.1375424
203,203,786997621,708355,"Dijual Tanah 3,5 are Los Pantai di Tanjung Benoa, Bali",4827,Rp 850.000.000,"Dijual Tanah Strategis los Pantai di Tanjung Benoa, di jalan Segara Kulon, akses jalan masuk 3 meter, sekitar 30 meter. Ke pantai cukup jalan 20 meter. View pantai yg tenang dan pemandangan perahu nelayan dan kapal pribadi yg eksotis berwarna warni Dijual 850JT/ are.",Jalan Segara Kulon - Tanjung Benoa,Kuta Utara,Kab. Badung,-8.7540494,115.2181084
204,204,815195933,109512784,Jual kavling Canggu terletak di lingkungan tenang dgn harga murah,4827,Rp 499.000.000,"Kavling Canggu terletak di lingkungan yang tenang dengan view sawah yang terhampar di sekitar lokasi Tanah. Nikmati indahnya sunset dari Lokasi Kavling. Sangat cocok untuk dibangun Private Villa atau Villa Disewakan.  KAVLING CANGGU Selain menawarkan lokasi yang premium, Kavling canggu juga dilengkapi dengan fasilitas lengkap seperti One gate, Security, Taman dan Row jalan lebar.  Tersedia berbagai pilihan luas kavling yang dapat anda pilih sesuai kebutuhan. Luas mulai dari 170m2 hingga 1000 m2. Hanya perlu 10 menit untuk sampai ke pantai indah di Canggu seperti Echo Beach dan Pantai Lima.  Kesempatan terbatas PROMO AWAL TAHUN Harga hanya Rp 499 Juta per Are dari harga normal Rp 550 Juta per Are.   CONTACT Untuk fast response silahkan hubungi kami via whatsapp di nomor yang tercantum di iklan atau silahkan kirimkan pesan.  Happy Day!","Jalan Tumbak Bayuh, Pererenan, Canggu, Kuta Utara, Badung, Bali",Kuta Utara,Kab. Badung,-8.623130699999999,115.1375424
205,205,815195799,109512784,Tanah kavling lokasi Canggu siap bangun dan harga murah,4827,Rp 499.000.000,"INGIN PUNYA VILLA DI BALI ? YUK BELI TANAHNYA DULU MUMPUNG PROMO  Hanya di KAVLING CANGGU, ditawarkan kavling SHM siap bangun di Lokasi Premium dengan pemandangan hamparan sawah yang hijau. Kav Canggu  menyediakan beberapa pilihan luas sesuai kebutuhan anda dan proses pembayaran yang flexible.  Berlokasi di akses Jalan Utama Tumbak Bayuh Canggu dan hanya beberapa menit dari pantai-pantai di Canggu menjadikan lahan ini pilihan yang sangat tepat untuk anda berinvestasi untuk mempersiapkan masa depan anda. Karena harga yang akan terus melonjak tinggi.   KAVLING CANGGU  Hadir sebagai pilihan terbaik bagi anda yang mencari investasi tanah siap bangun dengan lokasi dan harga terbaik.  FASILITAS DAN KEUNGGULAN  Free SHM Lokasi Strategis  View sawah 10 menit dari Canggu Beach 45 menit dari Bandara One Gate System  Security 24 jam Taman dan Irigasi Saluran Listrik & Air ROI tinggi  Harga khusus PROMO Awal Tahun hanya 499 Juta per Are  Harga normal 550 Juta per Are  Silahkan hubungi marketing untuk info selengkapnya.   CONTACT Untuk fast response silahkan hubungi kami via whatsapp di nomor yang tercantum di iklan atau silahkan kirimkan pesan.  Happy Day!","Jalan Tumbak Bayuh, Pererenan, Canggu, Kuta Utara, Badung, Bali",Kuta Utara,Kab. Badung,-8.623130699999999,115.1375424
206,206,815195027,31198249,"Tanah di petitenget seminyak , Lingkungan Villa",4827,Rp 1.500.000.000,"Dijual lahan kecil  Lokasi jln Cendrawasih Petitenget - seminyak Utara , kerobokan Badung. Lingkungan Villa dan Hotel  Lokasi strategis , cocok untuk villa atau Guest House  Jarak 1 km menuju pantai   Luas tanah 416m2 ( 4.16 are ) Levar depan 20 meter Hadap Barat Akses jalan 4.5 meter    Harga IDR 1.5 Milyard /are  Atau Global IDR 6,240,000,000 nego tipis      Sentosa Bali Property","Petitenget , seminyak",Kuta Utara,Kab. Badung,-8.6764341,115.1565887
207,207,815194308,111730075,"Harga Miring, Kavling Di Wilayah Pererenan.",4827,Rp 499.000.000,"INGIN PUNYA VILLA DI BALI ? YUK BELI TANAHNYA DULU MUMPUNG PROMO  Hanya di KAVLING CANGGU, ditawarkan kavling SHM siap bangun di Lokasi Premium dengan pemandangan hamparan sawah yang hijau. Kav Canggu  menyediakan beberapa pilihan luas sesuai kebutuhan anda dan proses pembayaran yang flexible.  Berlokasi di akses Jalan Utama Tumbak Bayuh Canggu dan hanya beberapa menit dari pantai-pantai di Canggu menjadikan lahan ini pilihan yang sangat tepat untuk anda berinvestasi untuk mempersiapkan masa depan anda. Karena harga yang akan terus melonjak tinggi.   KAVLING CANGGU  Hadir sebagai pilihan terbaik bagi anda yang mencari investasi tanah siap bangun dengan lokasi dan harga terbaik.  FASILITAS DAN KEUNGGULAN  Free SHM Lokasi Strategis  View sawah 10 menit dari Canggu Beach 45 menit dari Bandara One Gate System  Security 24 jam Taman dan Irigasi Saluran Listrik & Air ROI tinggi  Harga khusus PROMO Awal Tahun hanya 499 Juta per Are  Harga normal 550 Juta per Are  Silahkan hubungi marketing untuk info selengkapnya.   CONTACT Untuk fast response silahkan hubungi kami via whatsapp di nomor yang tercantum di iklan atau silahkan kirimkan pesan.  Happy Day!",CANGGU.,Kuta Utara,Kab. Badung,-8.6478175,115.1385192
